ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,5.389854,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,-39.963633,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,22.012988,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,2.484370,-22.181539
0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,0.422471,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,21.334254,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,0.432090,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,68.605020,86.105455
72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,72.989335,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,70.263443,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,74.214554,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,68.791058,81.231490
68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,68.590821,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,20.265912,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,28.073655,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,20.379156,18.933213
24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,24.411778,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,17.619602,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,27.123627,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,17.382422,0.004167
-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.000838,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.003410,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.008590,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,-0.012422,0.003291
-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.005192,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.008892,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.005081,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002444,-0.002668
-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,-0.000330,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000578,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000533,0.000502
0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.026586,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.019911,-0.017322
-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.025291,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.023935,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024475,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.024147,-0.016427
-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.011934,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.021174,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.024178,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.016217,-0.015575
-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.013440,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,-0.015239,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.096398,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,0.006860,-0.013854
-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,-0.042956,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,0.116093,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.101059,-0.007898
-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000095,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169,0.000050
0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000046,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.012178,-0.019939
0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.030583,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,0.039415,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,-0.020762,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,0.004519,-0.008916
-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,-0.012061,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,0.030776,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.046266,-0.051312
-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.004252,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,-0.006581,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.048665,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.002756,0.367362
